usaf,wban,name,country,state,call,lat,lon,elev,begin,end
720562,99999,RANGE OP 13 / YAKIMA TRAINING,US,WA,K1QW ,46.8,-120.167,+0928.0,20080530,20170920
720569,99999,KANAB MUNI,US,UT,KKNB,37.011,-112.531,+1483.8,20130813,20200916
720575,99999,INDIANAPOLIS EXECUTIVE,US,IN,KTYQ,40.031,-86.251,+0281.0,20080721,20131231
720576,99999,DAVIS,US,CA,KEDU,38.533,-121.783,+0021.0,20080721,20180514
720577,99999,HENDERSON/RUSK COUNTY AIRPORT,US,TX,KRFI,32.15,-94.85,+0134.7,20080721,20180515
720578,99999,STEPHENS CO,US,TX,KBKD,32.719,-98.891,+0391.4,20080721,20180514
720579,99999,CASTROVILLE MUNI,US,TX,KT89 ,29.342,-98.851,+0235.0,20080825,20130430
720582,99999,TODD FLD,US,MN,,45.899,-94.874,+0406.3,20080721,20130430
720583,99999,LAKE ELMO,US,MN,,44.997,-92.856,+0284.1,20080721,20130430
720584,99999,ZAPATA,US,TX,KAPY,26.967,-99.25,+0129.0,20080721,20180515
720585,99999,ELBOW LAKE MUNI,US,MN,,45.986,-95.992,+0367.0,20080721,20130430
720586,99999,PLATTEVILLE MUNI,US,WI,KPVB,42.689,-90.444,+0312.1,20080825,20180515
720587,99999,CHRIS CRUSTA MEMORIAL AIRPORT,US,LA,KIYA,29.976,-92.084,+0004.6,20080825,20180515
720589,99999,SHAWANO,US,WI,KEZS,44.783,-88.55,+0248.0,20080915,20180322
720592,99999,FAIRHOPE/SONNY CALLAHAN AIRPO,US,AL,KCQF,30.461,-87.877,+0027.7,20081022,20180515
720593,99999,KNOX/STARKE CO,US,IN,KOXI,41.333,-86.667,+0208.5,20081022,20180410
720594,99999,HOUSTON/DUNN HELISTOP,US,TX,KMCJ,29.717,-95.383,+0069.0,20081022,20180521
720596,99999,NEWBERRY,US,SC,KEOE,34.3,-81.633,+0173.0,20180101,20180514
720597,99999,LAURENS,US,SC,KLUX,34.5,-81.95,+0212.0,20180101,20180515
720598,99999,MONCKS CORNER,US,SC,KMKS,33.183,-80.033,+0022.0,20180104,20180322
720599,99999,CHESTER,US,SC,KDCM,34.783,-81.2,+0200.0,20180129,20180207
720601,99999,AIKEN MUNI,US,SC,KAIK,33.649,-81.685,+0160.9,20180101,20180515
720602,99999,BARNWELL CO,US,SC,KBNL,33.258,-81.388,+0075.0,20180101,20180515
720603,99999,CAMDEN/WOODWARD FLD,US,SC,KCDN,34.283,-80.567,+0092.0,20180102,20180410
720605,99999,CHERAW,US,SC,KCQW,34.717,-79.95,+0073.0,20180101,20180515
720606,99999,CHARLESTON EXECUTIVE,US,SC,KJZI,32.701,-80.003,+0005.2,20090105,20180322
720607,99999,LANCASTER CO MC WHIRTER FLD,US,SC,KLKR,34.723,-80.855,+0148.1,20180101,20180515
720608,99999,MARION CO,US,SC,KMAO,34.181,-79.335,+0028.0,20180108,20180514
720609,99999,WALTERBORO/LOWCOUNTRY RGNL,US,SC,KRBW,32.921,-80.641,+0029.9,20090105,20121231
720611,99999,SUMTER,US,SC,KSMS,34,-80.367,+0055.5,20180126,20180515
720613,99999,CONWAY HORRY CO,US,SC,KHYW,33.829,-79.122,+0010.4,20180101,20180520
720615,00206,COLUMBIA AIRPORT,US,CA,KO22 ,38.033,-120.417,+0646.2,20090120,20200908
720615,99999,COLUMBIA,US,CA,,38.03,-120.415,+0645.6,20180104,20180515
720616,99999,BRANSON AIRPORT,US,MO,KBBG,36.533,-93.2,+0397.0,20180101,20180515
720617,99999,HUSTON/EXECUTIVE,US,,KTME,29.8,-95.9,+0050.6,20180128,20180207
720622,99999,BOWIE MUNI,US,TX,,33.602,-97.776,+0335.6,20090320,20130430
720623,99999,ELIZABETHTON MUNI,US,TN,,36.371,-82.173,+0485.5,20090325,20130430
720624,99999,MADISON MUNI,US,SD,KMDS,44.016,-97.086,+0523.3,20180102,20180514
720625,99999,BLACKWELL TONKAWA MUNI,US,OK,KBKN,36.75,-97.35,+0314.0,20180101,20180515
720626,99999,PAMPA M VISTA,US,TX,KBPC,35.883,-101.033,+0845.0,20090313,20180520
720627,99999,STIGLER RGNL,US,OK,KGZL,35.283,-95.1,+0183.0,20180301,20180514
720628,99999,OKLAHOMA CITY/PAGE,US,OK,KRCE,35.483,-97.817,+0413.0,20090312,20180515
720629,99999,JACK BARSTOW,US,MI,KIKW,43.663,-84.261,+0193.5,20180101,20180515
720631,99999,MARLBORO CO JETPORT H E AVENT,US,SC,KBBP,34.622,-79.734,+0044.8,20090403,20180515
720632,99999,SUMMERVILLE,US,SC,KDYB,33.063,-80.279,+0017.1,20180101,20180515
720633,99999,HARTSVILLE RGNL,US,SC,KHVS,34.403,-80.119,+0110.9,20180101,20180514
720634,99999,FAIRFIELD CO/WINNSBORO,US,SC,KFDW,34.315,-81.109,+0175.9,20180107,20180322
720635,99999,H A CLARK MEM FLD,US,AZ,KCMR,35.302,-112.194,+2035.5,20180101,20180514
720636,99999,CLINTON MEM,US,MO,KGLY,38.357,-93.684,+0250.5,20090508,20180515
720637,99999,HOUSTON SOUTHWEST AIRPORT,US,TX,KAXH,29.506,-95.477,+0020.7,20180101,20180515
720638,99999,BEND MUNI AIRPORT,US,OR,KBDN,44.095,-121.2,+1054.6,20180101,20180515
720641,99999,SCHRIEVER AFB,US,CO,KSHM,38.8,-104.517,+1899.5,20121018,20180217
720643,99999,FOREST CITY MUNI,US,IA,KFXY,43.233,-93.783,+0375.0,20090702,20180515
720644,99999,BUCKEYE MUNI,US,AZ,KBXK,33.42,-112.686,+0311.2,20090708,20121231
720645,99999,PLACERVILLE,US,CA,KPVF,38.724,-120.753,+0787.3,20180104,20180322
720648,99999,AUSTIN EXECUTIVE,US,TX,KEDC,30.395,-97.567,+0187.5,20180101,20180514
720649,99999,HALIFAX-NORTHAMPTON REGIONAL,US,NC,KIXA,36.33,-77.635,+0044.2,20180104,20180416
720652,99999,USMC MTN WARFARE TRAINING CEN,US,CA,KBAN,38.35,-119.517,+2067.2,20090813,20180515
720654,99999,CORNING MUNI,US,AR,,36.404,-90.648,+0089.3,20090701,20130430
720655,99999,CRYSTAL RIVER,US,FL,KCGC,28.867,-82.571,+0002.7,20180107,20180322
720656,99999,MIDDLETON MUNI MOREY FLD,US,WI,,43.114,-89.532,+0282.9,20091104,20130430
720657,99999,HINCKLEY/FIELD OF DREAMS AIRP,US,MN,,46.023,-92.895,+0311.0,20091111,20130430
720658,99999,SAUK CENTRE MUNI,US,MN,,45.707,-94.933,+0379.2,20091111,20130430
720659,99999,OZONA MUNI,US,TX,KOZA,30.735,-101.203,+0725.7,20180101,20180514
720661,99999,IONIA CO,US,MI,,42.938,-85.061,+0249.3,20091203,20130430
720663,99999,VIROQUA MUNI,US,WI,,43.579,-90.913,+0393.8,20091216,20130430
720664,00242,INDEPENDENCE OIL PLATFORM,US,LA,KIPN,28.083,-87.983,+0224.0,20091229,20160616
720664,99999,OIL PLATFORM/INDEPENDENCE,US,LA,KIPN,28.083,-87.983,+0223.7,20091217,20091228
720665,99999,OIL PLATFORM/MAGNOLIA,US,LA,KGBK,27.2,-92.2,+0223.7,20091217,20180515
720666,00244,SHIP SHOAL OIL PLATFORM,US,LA,KSPR,28.6,-91.2,+0224.0,20091229,20200222
720666,99999,OIL PLATFORM/SHIP SHOAL,US,LA,KSPR,28.6,-91.2,+0223.7,20091217,20180515
720667,99999,OIL PLATFORM/INNOVATOR,US,MS,KMYT,28.217,-89.617,+0223.7,20091217,20140203
720668,00246,EAST BREAKS OIL PLATFORM,US,TX,KEMK,27.817,-94.317,+0224.0,20091229,20200830
720668,99999,OIL PLATFORM/EAST BREAKS,US,TX,KEMK,27.817,-94.317,+0223.7,20091217,20180520
720669,99999,OIL PLATFORM/GUNNISON,US,TX,KGUL,27.3,-93.533,+0223.7,20091217,20180528
720671,99999,JESUP WAYNE CO,US,GA,KJES,31.554,-81.883,+0032.9,20100111,20180520
720674,99999,WEST GEORGIA RGNL O V GRAY FL,US,GA,KCTJ,33.631,-85.152,+0353.9,20180101,20180515
720675,99999,INDIAN SPRINGS RANGE 63      ,US,NV,KL63 ,36.53,-115.57,+0972.0,20050103,20111230
720699,99999,CARROLL CO RGNL JAC,US,MD,KDMW,39.608,-77.008,+0240.0,20100218,20101231
720701,99999,OSCEOLA MUNI,US,IA,KI75 ,41.05,-93.683,+0338.0,20100218,20180520
720712,99999,HENRY TIFT MYERS AIRPORT,US,,KTMA,31.429,-83.489,+0108.2,20180101,20180515
720713,99999,DARKE COUNTY AIRPORT,US,OH,KVES,40.204,-84.532,+0306.9,20180101,20180305
720714,99999,PAULDING COUNTY AIRPORT,US,GA,KPUJ,33.912,-84.941,+0393.0,20180107,20180522
720716,99999,LURAY CAVERNS,US,VA,KW45 ,38.667,-78.501,+0274.9,20111001,20130430
720717,99999,WEST DELTA OIL PLATFORM,US,MS,KDLP,29.117,-89.55,+0224.0,20100430,20180520
720718,99999,MISSISSIPPI CANYON OIL PLATFO,US,LA,KMDJ,28.65,-89.8,+0224.0,20100430,20180520
720719,00254,EAST CAMERON 278 OIL PLATFORM,US,LA,KEHC,28.433,-92.883,+0224.0,20100503,20180920
720719,99999,EAST CAMERON OIL PLATFORM,US,LA,KEHC,28.433,-92.883,+0224.0,20100430,20180520
720721,00255,SABINE OIL PLATFORM,US,LA,KVBS,29.483,-93.633,+0224.0,20100503,20190301
720721,99999,SABINE OIL PLATFORM,US,LA,KVBS,29.483,-93.633,+0224.0,20100430,20180520
720722,99999,S MARSH OIL PLATFORM,US,LA,KSCF,29.117,-91.867,+0224.0,20100430,20180514
720723,00257,VERMILLION 26 OIL PLATFORM   ,US,LA,KVNP,29.467,-92.367,+0224.0,20100503,20130425
720723,99999,VERMILLION OIL PLATFORM,US,LA,KVNP,29.467,-92.367,+0224.0,20100430,20100502
720726,00259,GALVESTON 424 OIL PLATFORM   ,US,TX,KGVX,28.577,-94.977,+0000.3,20100507,20160304
720727,00260,HIGH ISLAND 376              ,US,TX,KHQI,27.962,-93.671,+0000.3,20100507,20200803
720729,00435,BRAZOS 451 OILP              ,US,TX,KBQX,28.5,-95.716,+0034.1,20100518,20200704
720731,00261,MUSTANG ISLAND 31            ,US,TX,KMIU,27.283,-96.733,+0000.3,20100518,20131023
720733,99999,BOERNE STAGE FLD,US,TX,,29.724,-98.695,+0422.1,20100511,20130430
720735,99999,NW PANAMA CITY INTL,US,FL,KECP,30.358,-85.799,+0021.0,20100523,20110228
720736,99999,FULTON CO,US,IN,KRCR,41.066,-86.182,+0240.8,20180103,20180515
720737,99999,CARRINGTON MUNI,US,ND,K46D ,47.451,-99.151,+0489.8,20180207,20180303
720738,99999,THOMASVILLE RGNL,US,GA,KTVI,30.902,-83.881,+0080.5,20180101,20180515
720739,99999,MINDEN-WEBSTER AIRPORT,US,LA,KMNE,32.646,-93.298,+0084.7,20180102,20180514
720741,99999,BOULDER CITY MUNI,US,NV,KBVU,35.947,-114.861,+0671.0,20180101,20180515
720742,00270,FAITH RANCH AIRPORT,US,TX,KFTN,28.209,-100.019,+0236.2,20100630,20200625
720742,99999,FAITH RANCH AIRPORT,US,TX,KFTN,28.209,-100.019,+0235.6,20100618,20180520
720743,00418,SOUTH PADRE ISLAND HELIPORT,US,TX,KSPL,26.067,-97.15,+0004.3,20100630,20170103
720744,99999,PICKENS CO AIRPORT,US,SC,KLQK,34.81,-82.703,+0308.8,20100719,20180322
720745,99999,BOOMVANG HELIPORT / OIL PLATF,US,,KVAF,27.35,-94.633,+0101.0,20100722,20180520
720753,99999,KEN JERNSTEDT,US,OR,,45.672,-121.536,+0192.3,20060112,20070516
720768,99999,LEE CO,US,VA,K0VG ,36.654,-83.218,+0430.1,20180101,20180515
720769,99999,GEORGE M BRYAN,US,MS,KSTF,33.433,-88.849,+0101.2,20100923,20121231
720771,99999,COLEMAN MUNI,US,TX,KCOM,31.841,-99.404,+0517.2,20180106,20180515
720772,99999,MORIARTY AIRPORT,US,NM,,34.986,-106.009,+1889.5,20101013,20130430
720773,99999,COURTLAND AIRPORT,US,AL,,34.659,-87.349,+0179.2,20101018,20130430
720777,99999,LAWRENCEVILLE BRUNSWICK MUNI,US,VA,KLVL,36.773,-77.794,+0100.3,20140625,20200918
720779,99999,MEXIA LIMESTONE CO,US,TX,KLXY,31.64,-96.515,+0165.8,20180109,20180211
720787,99999,JOHN BELL WILLIAMS AIRPORT,US,MS,KJVW,32.304,-90.411,+0075.3,20180102,20180103
720815,99999,PUTNAM CO,US,IN,K4I7 ,39.63,-86.814,+0256.6,20140313,20170222
720839,99999,RENO / STEAD AIRPORT,US,NV,KRTS,39.668,-119.876,+1539.2,20180101,20180515
720852,99999,MEADOW LAKE AIRPORT,US,CO,KFLY,38.946,-104.57,+2095.2,20180110,20180515
720853,99999,ROLLA MUNI,US,ND,K06D ,48.884,-99.621,+0555.3,20180104,20180322
720854,99999,BEACH,US,ND,K20U ,46.925,-103.982,+0840.0,20180101,20180515
720855,99999,CAVALIER MUNI,US,ND,K2C8 ,48.784,-97.632,+0271.9,20180101,20180515
720856,99999,SCOTTSBORO MUNI WORD FLD,US,AL,K4A6 ,34.689,-86.006,+0198.1,20180101,20180430
720861,99999,CROSBY MUNI,US,ND,KD50 ,48.929,-103.297,+0594.4,20180101,20180515
720862,99999,ROBERTSON FLD,US,ND,,48.753,-98.393,+0490.1,20101118,20130430
720863,99999,TIOGA MUNI,US,ND,KD60 ,48.381,-102.898,+0690.7,20180102,20180322
720865,99999,HUTSON FLD,US,ND,KGAF,48.405,-97.371,+0251.2,20180101,20180515
720866,99999,MERCER CO RGNL,US,ND,KHZE,47.29,-101.581,+0552.6,20180101,20180515
720867,99999,RUGBY MUNI,US,ND,KRUG,48.39,-100.024,+0471.8,20101118,20180417
720868,99999,WATFORD CITY MUNI,US,ND,KS25 ,47.796,-103.254,+0642.8,20101118,20180520
720869,99999,JESSE VIERTEL MEM,US,MO,KVER,38.947,-92.683,+0217.9,20180102,20180515
720871,99999,MANDAN MUNI,US,ND,KY19 ,46.768,-100.894,+0592.5,20180128,20180207
720887,99999,MANITOWISH WATERS,US,WI,KD25 ,46.122,-89.882,+0490.7,20180101,20180515
720895,99999,GLEN ULLIN REGIONAL,US,ND,KD57 ,46.813,-101.86,+0636.7,20131016,20200727
720902,99999,DUPONT LAPEER,US,MI,KD95 ,43.067,-83.272,+0254.2,20120124,20121231
720903,99999,DAVIESS CO,US,IN,KDCY,38.7,-87.13,+0144.2,20180101,20180515
720904,99999,DELAND MUNI SIDNEY H TAYLOR F,US,FL,KDED,29.067,-81.284,+0024.1,20180101,20180515
720909,99999,STANLEY MUNI,US,ND,K08D ,48.301,-102.406,+0684.3,20180101,20180515
720911,99999,BARNES CO MUNI,US,ND,KBAC,46.941,-98.018,+0426.7,20180105,20180322
720912,99999,VIOSCA KNOLL 768             ,US,AL,KVOA,29.233,-87.783,+0053.0,20110105,20180207
720913,00303,SALSA,US,LA,KGHB,27.833,-91.983,+0030.2,20110113,20200806
720913,99999,GARDEN BANKS 172             ,US,LA,KGHB,27.833,-91.983,+0030.0,20101103,20180517
720914,00304,EUGENE ISLAND OIL PLATFORM,US,LA,KEIR,28.633,-91.483,+0028.0,20110113,20200920
720914,99999,EUGENE I 2150ILP             ,US,LA,KEIR,28.633,-91.483,+0028.0,20101101,20180515
720915,00305,EAST CAMERON 47 OIL PLATFORM ,US,LA,KCMB,29.433,-92.983,+0029.3,20110113,20120803
720915,99999,E CAMERON 47JP               ,US,LA,KCMB,29.433,-92.983,+0029.0,20101101,20110112
720916,99999,GREEN CANYON 338             ,US,LA,KGRY,27.633,-90.45,+0058.0,20101105,20180517
720917,00306,HIGH ISLAND 179 OIL PLATFORM ,US,TX,KXIH,29.183,-94.517,+0075.3,20110113,20200328
720917,99999,HIGH ISLAND 179A             ,US,LA,KXIH,29.183,-94.517,+0075.0,20101122,20180520
720918,00307,MAIN PASS 140B               ,US,LA,KMIS,29.296,-88.842,+0025.0,20110113,20200916
720918,99999,MISSION,US,SD,KMIS,43.033,-100.617,+0789.0,20110105,20180520
720919,00308,NORTH PADRE ISLAND,US,TX,KOPM,26.833,-96.933,+0025.3,20110113,20141031
720919,99999,N PADRE 975                  ,US,TX,KOPM,26.833,-96.933,+0025.0,20101101,20110112
720921,00309,WEST CAMERON 368 A OIL PLATFO,US,TX,KCRH,28.917,-93.3,+0034.1,20110113,20151014
720921,99999,W CAMERON 368A               ,US,TX,KCRH,28.917,-93.3,+0034.0,20101101,20110112
720922,99999,ST GEORGE MUNI,US,UT,KDXZ,37.036,-113.51,+0879.0,20110113,20111214
720923,99999,BOUNDARY CO,US,ID,K65S ,48.726,-116.295,+0711.1,20180104,20180322
720924,99999,ROSCOE TURNER AIRPORT,US,MS,KCRX,34.915,-88.604,+0129.5,20110118,20180520
720925,00312,ATLANTIS OIL PLATFORM,US,LA,KATP,27.2,-90.033,+0050.3,20110310,20200823
720925,99999,ATLANTIS,US,LA,KATP,27.2,-90.033,+0050.0,20110104,20180524
720926,99999,BEAUMONT MUNI,US,TX,KBMT,30.071,-94.216,+0009.8,20180207,20180515
720927,99999,FLETCHER FLD,US,MS,KCKM,34.3,-90.512,+0052.7,20180101,20180515
720928,99999,DELAWARE MUNI,US,OH,KDLZ,40.28,-83.115,+0288.0,20180206,20180303
720929,99999,CUMBERLAND MUNI,US,WI,KUBE,45.506,-91.981,+0378.3,20180101,20180515
720933,99999,LINTON MUNI,US,ND,K7L2 ,46.218,-100.245,+0541.9,20180207,20180303
720934,99999,WRAY MUNI,US,CO,,40.1,-102.241,+1120.7,20110512,20130430
720935,99999,PETALUMA MUNI,US,CA,,38.258,-122.606,+0026.5,20110517,20130430
720939,99999,OAKES MUNI,US,ND,,46.173,-98.08,+0406.9,20110513,20130430
720941,99999,HARVEY MUNI,US,ND,,47.791,-99.932,+0489.2,20110516,20130430
720942,99999,WAHOO MUNI,US,NE,KAHQ,41.241,-96.594,+0373.1,20180101,20180515
720944,99999,BELLEFONTAINE RGNL,US,OH,KEDJ,40.372,-83.819,+0342.3,20180101,20180515
720945,99999,QUINCY MUNI ARPT,US,FL,,30.6,-84.55,+0020.9,20110521,20130430
720946,99999,FERNANDINA BEACH MUNI,US,FL,KFHB,30.612,-81.461,+0004.9,20180111,20180515
720947,99999,COOPERSTOWN MUNI,US,ND,,47.423,-98.106,+0434.0,20110601,20130430
720948,99999,SOUTHER FLD,US,GA,KACJ,32.111,-84.189,+0143.6,20180101,20180516
720949,99999,CAMDENTON MEM,US,MO,KH21 ,37.974,-92.691,+0323.7,20180102,20180515
720951,99999,EMANUEL CO,US,GA,KSBO,32.609,-82.37,+0100.0,20180101,20180516
720953,99999,MAIN PASS 289C OIL PLATFORM  ,US,LA,KVKY,29.248,-88.441,+0115.0,20110512,20180515
720954,99999,ALAMINOS CANYON 25 OIL PLATFO,US,,KHHV,26.939,-94.689,+0090.0,20110724,20180515
720955,99999,SOUTH TIMBALLER 301B OIL PLAT,US,,KSTZ,28.16,-90.666,+0089.0,20110825,20130409
720956,00332,VERMILION 331 OIL PLATFORM   ,US,,KVQT,28.27,-92.264,+0090.2,20110825,20200503
720956,99999,VERMILLON 331A               ,US,,KVQT,28.27,-92.264,+0090.0,20110610,20180515
720957,99999,FOURCHON HELIPORT,US,LA,KXPY,29.123,-90.202,+0030.0,20180129,20180515
720958,99999,TUCKER GUTHRIE MEM,US,KY,,36.859,-83.358,+0472.7,20111021,20130430
720959,99999,BUTLER MUNI,US,GA,,32.568,-84.251,+0203.3,20111021,20121031
720961,99999,LOGANSPORT CASS CO,US,IN,KGGP,40.711,-86.375,+0224.9,20180101,20180515
720962,99999,HEART OF GEORGIA RGNL,US,GA,KEZM,32.214,-83.128,+0092.7,20111021,20180520
720963,99999,MCGREGOR RANGE BASE CAMP,US,NM,KM63 ,32.079,-106.153,+1246.0,20100429,20190106
720964,99999,TYNDALL DRONE RUNWAY,US,FL,KTDR,30.033,-85.533,+0004.6,20180129,20180207
720965,99999,DYESS AFB/ABILENE,US,TX,KDYS,32.417,-99.85,+0545.0,20180101,20180404
720966,99999,GRIFFIN SPALDING CO,US,GA,K6A2 ,33.227,-84.275,+0292.0,20180208,20180303
720967,99999,FALSE RIVER RGNL,US,LA,KHZR,30.718,-91.479,+0011.9,20180106,20180516
720969,00341,TEN SLEEP,US,WY,KJPD,44.15,-107.167,+2741.1,20120130,20121213
720969,99999,TEN SLEEP,US,WY,KJPD,44.15,-107.167,+2741.0,20111201,20120129
720971,99999,SOUTH PASS,US,WY,KFWZ,42.517,-108.783,+2588.0,20111201,20180520
720974,99999,WINCHESTER MUNI,US,TN,KBGF,35.178,-86.066,+0298.4,20180105,20180516
720975,99999,HAGLER AAF / CAMP SHELBY MISS,US,MS,KSLJ,31.174,-89.191,+0085.3,20110512,20200908
720976,00345,LORDSBURG MUNICIPAL AIRPORT,US,NM,KLSB,32.333,-108.691,+1304.2,20120215,20180226
720977,99999,ALPHA (BURNS)                ,US,WY,,41.333,-104.267,+1667.3,20130226,20200826
720981,99999,DELTA (KIMBALL)              ,US,NE,,41.367,-103.8,+1546.0,20130731,20200601
720982,99999,ECHO (PINE BLUFFS)           ,US,NE,,41.117,-103.983,+1609.3,20131218,20200811
720983,99999,FOXTROT (DIX)                ,US,NE,,41.367,-103.483,+1453.0,20141215,20200813
720986,99999,INDIA (SIDNEY)               ,US,NE,,41.05,-102.867,+1293.0,20130828,20200807
720988,99999,KILO (DIX)                   ,US,NE,K1KW ,41.133,-103.483,+1439.3,20141215,20200912
720998,99999,ECHO (WINIFRED)              ,US,MT,K1EM ,47.45,-109.417,+1116.5,20120717,20200812
721004,99999,JULIE (POWER)                ,US,MT,K1JM ,47.75,-111.55,+1152.1,20120504,20200917
721012,99999,BRAVO (VELVA)                ,US,ND,,47.909,-100.927,+0588.6,20121030,20200820
721021,99999,JULIET (DONNYBROOK)          ,US,ND,,48.412,-101.892,+0670.3,20121002,20200820
721022,99999,KILO (DONNYBROOK 2)          ,US,ND,,48.551,-102.12,+0693.4,20120927,20191115
721023,99999,LIMA (BOWBELLS)              ,US,ND,,48.789,-102.269,+0601.1,20121023,20180912
721027,99999,TRINITY CENTER,US,CA,,40.983,-122.694,+0728.5,20120302,20130430
721029,99999,LA PORTE MUNI,US,IN,KPPO,41.572,-86.735,+0247.5,20180101,20180109
721031,99999,TULLAHOMA RGNL WM NORTHERN FL,US,TN,KTHA,35.38,-86.246,+0329.8,20180101,20180515
721032,99999,ANDREWS CO,US,TX,,32.331,-102.53,+0967.4,20120417,20130430
721033,99999,FITZGERALD MUNI,US,GA,KFZG,31.684,-83.27,+0111.3,20180101,20180515
721035,99999,HAZLEHURST,US,GA,KAZE,31.885,-82.647,+0077.7,20180101,20180516
721036,99999,BOYSEN,US,WY,KTBX,43.467,-108.238,+2225.0,20120503,20120713
721038,99999,JORDAN FLD ARPT,US,NC,,35.238,-79.996,+0182.9,20120503,20200703
721042,99999,ZEPHYRHILLS MUNI,US,FL,KZPH,28.228,-82.156,+0027.4,20180103,20180515
721044,99999,ROCKWALL MUNI,US,TX,KF46 ,32.931,-96.435,+0175.0,20180101,20180516
721045,99999,MIDWEST NAT AIR CENTER AIRPOR,US,MO,KGPH,39.333,-94.31,+0236.8,20120818,20180515
721046,99999,LOUISIANA RGNL ARPT / GONZALE,US,LA,KREG,30.167,-90.933,+0004.3,20120829,20181231
721048,99999,PRESIDIO LELY INTL ARPT,US,TX,KPRS,29.634,-104.362,+0893.7,20180101,20180516
722004,54922,HARRY STERN AIRPORT,US,ND,KBWP,46.244,-96.607,+0295.1,20060101,20200709
722012,92817,THE VILLAGES,US,FL,KVVG,28.95,-81.967,+0027.1,20050101,20180215
722017,12876,WINTER HAVEN,US,FL,KGIF,28.062,-81.754,+0044.5,20060101,20100801
722017,99999,WINTER HAVEN,US,FL,KGIF,28.05,-81.75,+0044.0,19990114,20010516
722018,99999,CLOVIS(NEXRAD)               ,US,NM,KFDX,34.633,-103.633,+1417.0,20000101,20010516
722025,12849,FORT LAUDERDALE HOL,US,FL,KFLL,26.072,-80.154,+0003.4,19730101,20100731
722043,99999,ROCKINGHAM  ROCKINGHAM-HAMLET,US,,,34.89,-79.76,+0109.0,20040525,20060412
722045,12843,VERO BEACH MUNI,US,FL,KVRB,27.653,-80.243,+0008.5,19730101,20100801
722051,12841,ATOKA MUNI,US,OK,KORL,28.545,-81.333,+0034.1,19410616,19900206
722056,12834,DAYTONA BEACH INTL,US,FL,KDAB,29.183,-81.048,+0012.5,19730101,20100801
722067,93832,CECIL FLD,US,FL,KNZC,30.217,-81.883,+0024.4,19730101,19991231
722068,53860,JACKSONVILLE/CRAIG,US,FL,KCRG,30.336,-81.515,+0012.5,20040101,20100801
722072,03894,CLARKSVILLE,US,TN,KCKV,36.624,-87.419,+0167.6,20060101,20100801
722083,99999,CHARLESTON AFB,US,SC,,32.9,-80.05,+0014.0,19951004,19951005
722090,99999,FT STEWART/WRIGHT,US,GA,KLHW,31.883,-81.567,+0014.0,19670201,20051230
722100,99999,TAMPA BAY AREA  FL.          ,US,FL,KTBW,27.7,-82.4,+0014.8,19760220,20060401
722102,99999,CLEBURNE  CLEBURNE MUNICIPAL,US,,,32.35,-97.43,+0260.0,20040525,20040617
722111,63847,ISBELL FLD,US,AL,K4A9 ,34.474,-85.721,+0267.3,20080101,20091231
722118,99999,VENICE MUNI,US,FL,KVNC,27.072,-82.44,+0005.5,19440127,20180516
722135,13870,ALMA/BACON CO.               ,US,GA,KAMG,31.536,-82.507,+0062.8,19730101,20100801
722146,12816,GAINESVILLE RGNL,US,FL,KGNV,29.692,-82.276,+0050.3,19431101,20100801
722150,99999,PEACHTREE CITY,US,GA,,33.356,-84.567,+0244.9,19990428,20060212
722162,26554,MERRILL PASS WEST,US,AK,PAER,61.267,-153.8,+0356.6,20060101,20140616
722163,99999,PROSPECT CREEK,US,AK,,66.817,-150.65,+0335.0,20040601,20081223
722165,13815,OLIVE BRANCH,US,MS,KOLV,34.983,-89.783,+0123.0,19411013,19740415
722184,99999,PLAINS / PETERSON FIELD,US,GA,,32.08,-84.37,+0160.0,19771221,19810122
722205,99999,THEDFORD(NEXRAD)             ,US,NE,KLNX,41.95,-100.583,+0905.0,20061120,20061120
722218,99999,CAMBRIDGE DORCHESTER,US,MD,KCGE,38.539,-76.03,+0005.8,20080101,20180516
722224,53862,PERRY FOLEY,US,FL,K40J ,30.072,-83.574,+0013.7,20060101,20130501
722227,03815,PENSACOLA SAUFLEY NAS,US,FL,,30.483,-87.35,+0028.0,19730102,19751231
722231,99999,HAMILTON MUNI,US,TX,KMNZ,31.666,-98.149,+0395.9,20080227,20180516
722238,99999,HANCHEY AHP,US,AL,KHEY,31.35,-85.65,+0097.0,19791207,19791207
722239,99999,LOWE AHP,US,AL,KLOR,31.35,-85.75,+0074.0,19890714,19980401
722244,99999,COLLEGE PARK,US,MD,KCGS,38.981,-76.922,+0014.6,19761215,19810408
722245,03882,PANAMA CITY-BAY CO. INT AP,US,FL,KPFN,30.212,-85.683,+0006.4,20060101,20100603
722248,00359,SOUTHLAND FIELD AIRPORT,US,LA,KUXL,30.131,-93.376,+0003.1,20061024,20200827
722261,99999,OKEECHOBEE CO,US,FL,KOBE,27.263,-80.85,+0010.4,20080101,20180516
722265,99999,MAXWELL AFB,US,AL,KMXF,32.383,-86.367,+0052.0,20000102,20041229
722266,13850,CRAIG FLD,US,AL,KSEM,32.35,-86.983,+0051.0,19410701,19770831
722268,93843,DOTHAN RGNL,US,AL,KDHN,31.317,-85.45,+0122.0,19411216,19991231
722273,99999,ATLANTA (NAVRES)             ,US,GA,,33.917,-84.517,+0326.0,20030712,20030712
